TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,NOTES_PAYABLE,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_FR_OTH_FINAN_A,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,NCA_DISPLOSS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
274606,3,3,2,1,812829472.3,3000000,31251271.27,6256853.78,5825805.52,264297357.9,282581.2,1124418620,74097429.42,59794727.2,1513450194,238859927.2,1619626450,6005705.32,124772009.8,10839710.29,3588260233,4712678853,270000000,133504649.5,392339832.3,68646395.91,16114513.98,39717027.41,1441535.57,581154628.6,385000000,1755224154,420269556.8,5625000,204405691.7,218320445.5,1973544599,596944528,1556102419,107115674.7,448838493.8,2738532734,601519.59,2739134253,4712678853,1590000,-117850298.8,563307076.9,31961820.26,981999997.6,254970000,148920000,18271506.72,221487697.2,70344332.49,225955142.4,742137558.9,40045011.12,747823495,15749150,784402927.9,185601.24,354423820.5,72351859.71,2472356.72,715861674.7,5685936.07,136121805.6,601073808.4,50000,870291406.5,28426544.38,812829472.3,136121805.6,1545307075,69605824.52,675015668.1,169157322,47545.54,826904500.1,826904500.1,83338659.25,720876.65,84312660.69,29534015.88,67783992.55,48344549.42,67783992.55,15749150,56779052.31,25066470.88,469913630.3,48344549.42,7890498.1,1323125.89,-19439443.13,34994109.83,349124.45,-19439443.13,758340989.4,0
276806,3,3,2,1,530262795,68470000,265927955.3,18285666.08,20286600.94,93124437.89,280064082.7,996357455.2,1191195226,10774252570,4036729027,335415.09,33896051.44,39901721.4,18862215.43,120011670,16223101287,17219458742,1220000000,2071900,122484818.4,12548394.52,26754024.22,67004985.39,13770675.04,185721713,458000000,2121596572,3070000000,69739754.83,122221373.8,4254759080,6376355652,2059876710,5231217485,857712808.4,2312130319,10487612419,355490670.8,10843103090,17219458742,18002965.36,-290334465.9,1290000000,686672739.2,356007717.8,842200000,420000,582697968.6,266910445,53560952.02,40000000,1308316409,12897994.42,1338490314,517079620.3,72121388.71,-1510758.252,223632381.2,366633919.2,25253995.89,651817574.5,17275910.39,873032434.5,1230000000,364352.36,-324216884.6,446997175.5,519118564.3,29615009.66,1290420000,107713796.3,1614636885,74824515.47,1380948048,1148091864,1148091864,1453221280,323713.54,1452492745,193041546.3,1371944686,1428871728,1366427163,1491016048,295710753.7,22965842.27,587609030,1423354205,12463478.7,17100424.39,56927042.36,29867074.75,17828959.19,56927042.36,1186615166,0
279167,3,3,2,1,97297608.83,0,304500690.5,7749619.86,21686872.67,473377128.4,837959.24,955343277.5,10974000,9578776.12,18433856.78,617416.828,1140974.56,5180382.85,6600132.95,0,249261698,1204604976,345500000,68757341.48,286997468.2,2369808.47,16299707.59,55364862.88,699077.49,2378982.52,0,778367248.7,0,100000,1315362.75,100000,778467248.7,75000000,52916329.22,29591232.19,268630165.4,426137726.9,591386.404,426137726.9,1204604976,28010473.02,-4491359.69,375800000,-31497157.56,0,37952000,0,44000,360604111.8,47228917.56,134689871.1,509061714.2,4424835.886,511472670.3,250923.394,-1184285.43,-25333.42,37975292.8,22685295.16,4307503.064,542969827.9,2410956.12,4535359.69,290300000,44000,34804231.82,65727555.29,64543269.86,4535359.69,375800000,97161505.71,340995768.2,74063879.22,1032016.452,805391015.7,805391015.7,116490174.8,26521.01,115601753.4,16010227.92,96630043.11,96630043.11,96630043.11,2094080.514,15577234.51,7985593.572,556410154.4,96630043.11,27727766.2,125024.01,-54268.892,19860131.65,1013445.36,-54268.892,689789262.3,0
283836,3,3,2,1,505042441.1,370000,380588651.8,10691811.96,804858.94,126730801.3,1396457.83,1048215752,11478529.98,98697861.33,310032678.8,45411958.44,9216672.87,3002135.29,3115384.56,29034859.22,482179465.1,1530395217,60000000,2629634,189840456.8,16275,3390098.94,-23641165.79,162668.62,283544.86,63141034.48,232681512.5,101306938.9,23272092.65,10846525.67,116162355.6,348843868.1,237600000,686212602.5,38472481.56,214386962,1175592669,5958680.1,1181551349,1530395217,3991473.26,-49601005.64,147204690,-82442506.69,148635996.6,102081700,44933808.97,224770483,211514426.7,78472359.9,124125000,271391913.9,86783.01,279342776.1,22142739.09,-70484041.55,-643122.98,26545547.92,34986880.81,48559750.75,361785282.8,7864079.19,274371488.6,46023742.17,3915227.18,62202593.76,208026482.7,137542441.1,172289788.6,147204690,45252948.28,85002096.24,50107386.08,385930.824,366792642.5,366792642.5,35627453.08,2596178.1,34312566.95,1302456.63,31573519.82,31988516.85,32540826.31,9094716.13,-11271515.99,110921811,183435262.8,32955823.34,7079391.25,2671148.09,414997.03,2671629.74,3986034.22,414997.03,341574791.7,0
297926,3,3,2,1,688506475.4,20284011,198165649.3,85824541.38,4437630,218264228.5,86581672.71,1303837938,4500000,29468371.2,152652917.7,5838292.98,82158646.07,11408202.89,6623801.684,7864491.216,474301042.2,1778138980,117889532.3,48218158.51,55734538.69,162442198.3,11756549.1,4244988.83,180557.062,34574698.74,37732317.93,414642506,87826000,7895347.88,6380113.912,42998133.99,457640640,367287248,627845804.9,2699090.2,27459472.06,1025291615,295206724.9,1320498340,1778138980,8694620.1,-193885622.8,171545493.1,7562703.21,19286337,186398700,40882926.16,50158191.49,2285066646,97949186.74,45007381,2379090292,40961553.81,2440053070,1356795.98,-108867730,-682583.63,4588428.89,20343476.03,135588.49,2432490367,60962777.88,244043814.3,83655960.79,5015222,78137773.21,761859731.2,652992001.3,28176743.07,190831830.1,44886104.89,112694056.9,64072793.66,-24677.23,2529148766,2529148766,85214134.81,682258.59,73040510.61,8830368.82,42686831.92,85022735.27,42686831.92,-24677.23,-14398524.15,51136912.74,2346258215,85022735.27,183812.39,682258.59,42335903.35,191399.54,12855882.79,42335903.35,2456083578,0
329938,3,3,2,1,740393848.7,62499106.91,1719772031,64621345.87,97174864.58,2183060611,77295645.48,4944817454,28827402.4,110971830.3,555625015.3,879123958.9,164873046,18504917.43,55985321.41,83268874.88,1656561123,6601378576,1474500000,732158211.7,1769148273,277167676.5,9183287.05,94301858.95,3243330.8,77244312.47,332961709.6,4743901700,20000000,667840,4027942.316,20667840,4764569540,748600000,529495500,67735437.4,460706039.6,1806536977,30272058.95,1836809036,6601378576,31000000,-478394681.4,2405500000,336571836.6,162122588.6,252684579.5,20000000,38705496.37,3122647602,577086837.8,35000000,4125982272,3409105.66,4508962262,45682083.01,-78827578.54,-56853.06,192475969.1,124027880.7,974191,4172390426,379570885.1,517100177.7,2505420000,1116976.41,63052119.27,399353320.3,320525741.7,512100177.7,2723500000,280180016.5,2660447881,255029043.1,16376220.39,3720788318,3720788318,73438790.18,385992.89,69675414.94,39866675.14,60467506.65,62580755.72,60467506.65,8098019.05,92987052.02,24934680.42,3199288005,62580755.72,47105466.92,6024013.83,2113249.07,10858034.46,9787389.07,2113249.07,3659210922,0
334688,2,2,2,1,264405156.5,6280000,412229233.9,444975056.4,56798238.37,39891724.12,451050430.6,1525221631,1000000,8397054.13,371144504.4,377631107.8,801194977,5005780.65,2873149.97,32716343.31,2026690602,3551912232,30000000,24903489.2,77903826.76,21429240.83,4522848.16,51572767.56,945731.8,55248136.62,98485368,340107919.7,477043867,31905784.72,6941406.61,549119994.3,889227914,1455624228,1337620445,30601343.46,-311944611.1,2511901406,150782912.6,2662684318,3551912232,15538900.06,-1176423967,208000000,140127193.3,1237970397,2905000000,165232257.6,2623009021,199040763.4,316238569.5,2606900000,475609077.3,1031465.53,773960853.8,6701491.03,133545838.7,1108365.56,40603037.2,35078516.88,5150000,633833660.5,297320311,3799432988,225510368,4257530.37,1169842612,130859317.8,264405156.5,415816130.3,1445970397,77951290.47,276127784.9,80402778.05,-459872.24,589401243.4,589401243.4,176089486.1,142080.83,137095944.6,5302076.92,142763532.1,146488455.4,142763532.1,8783840.01,36330431.89,23103389.59,312370952.3,146488455.4,3579510.07,176744.76,3724923.23,29601030.72,39170286.28,3724923.23,461089138.8,0
339475,3,3,2,1,1707806952,4421022445,516392005.7,265179645.8,100198321.6,1098175511,25141820.08,8162355343,1916385794,368894275.4,10587892340,5858341154,810893294.1,2780384,706145528,154111404.7,18359051533,26521406876,700000000,197093641.6,4629650771,404923752,627526952.4,319641906,161267671.2,1173084318,525000000,8749989097,1193000000,52266366.74,503354849.8,5702935123,14452924221,2361164982,2720568319,1583002361,4746976658,11450492854,617989801,12068482655,26521406876,689294714.3,-686765417.3,6739173034,-3413723410,16242030,350000000,900266851.2,1986758.33,2097012357,396993843.2,48161026.91,9558987726,31737550.29,9612011317,1986758.33,-103223973.3,-8870378.068,3059131702,461150210.7,472141924.7,13025734727,53023591.04,688752175.6,2297000000,7062103.754,3997264854,1511030925,1407806952,338752175.6,6755415064,7472596824,2758150211,2065295305,11817245.42,19151972462,19151972462,1166508134,2630561.85,1162154434,18860609.66,666762853.7,738402379.9,666762853.7,11916892.55,151713267.2,229216473.2,15199783188,738402379.9,336866077.2,28609698.41,71639526.25,428105754.1,32963398.78,71639526.25,18001734920,0
349490,4,4,4,1,519485100,1504800,913053100,9193400,39266200,51382800,49870915.81,1533885500,59156765.28,65323732.18,147159500,1890700,53447800,2836600,340000,19465957.24,205819400,1739704900,282000000,5507000,526525500,23828700,4797500,76555200,426537.552,2642500,11463102.16,921856300,40644685.47,6268814.344,6051292.684,8090573.652,921856300,225000000,354773500,23117900,213607500,816498900,1349700,817848600,1739704900,2790600,-64705200,332000000,22703900,106212268,39150000,9003008.954,5000000,1709042500,77799600,168316329.1,1975756100,54096940.99,1979002500,1478383.206,120925100,1783248.428,114945300,16283200,5000000,1956298600,3246400,69705200,150000000,1401805.382,162926300,394619200,515544300,69705200,332000000,54511100,169073700,63078200,-1027057.124,2242529600,2242529600,175463800,363922.124,177606400,23009900,125296200,125105700,125296200,20880.416,15279000,22625300,1863006200,125105700,77924500,2845000,-190500,50358000,702400,-190500,2064923200,0
362828,3,3,2,1,4896277598,526135631.3,1554913570,73773941,129262113,391947450,719776679.2,7087511047,53825879,142054205,24297688573,543350403,662557709,33528357,91226827,9402635,26144476909,33231987956,1516353999,276239236.2,1796882621,120914297,229060006,329909584,6889726,470695519,3492723446,6447220883,3513654929,90403907,67177264.1,90403907,6537624790,7083537000,11562776387,2530746611,5473481874,26650541872,43821294,26694363166,33231987956,158383,-1572959062,3193503415,2051059191,818705430.7,1474165154,96867265.98,208118522,4366915812,163834630,1877101683,11860588472,117773057.5,11921998489,4903500,-262335389,34350005.64,793309430,734329670,127964625,9870939298,61410017,1781077584,2800367392,75250397,-740435518,675012987,412677598,1376598594,0,4546879426,740435518,1117031144,5227966,15800677436,15800677436,1701751539,139859358,1839271898,-5836502,1273839358,1271081715,1273839358,10131466,50003140,20179321,12395237779,1271081715,394922122,147358273,-2757643,430669824,9837914,-2757643,13971537004,0
364305,3,3,2,1,906448512.4,12585721.99,347157544,25106318.12,972468768.2,624393606.6,6501475.972,2881090773,23401274.27,66816025.4,149333418.4,3277435,70486789.4,5496419.12,9779061.13,1400000,464240832,3345331605,254180000,95647463.19,726809837.7,24781296.57,14257949.31,58794242.29,188130.6,1946081188,50863460,3025671003,42492343.54,20894152.5,1925634.872,122039662,3147710665,219480000,335802826,9714434.74,-354359000.2,210638260.5,-13017321.32,197620939.2,3345331605,65569500,-170391442.1,164180000,134632957.3,240784640,3930926.68,57000000,15454232.21,676434740.4,147670062.3,12300000,1461945413,2511164.898,1660055519,2165000,-111815718.5,85375.054,82046688.13,26360077.13,400000,1525422562,198110106.3,185845674.3,205307656.5,589232.21,-76057233.59,803264230.9,691448512.4,31914747.66,221180000,619271071.4,297237233.6,53875393.34,5091717.63,2078407149,2078407149,39509735.29,270762.91,28072124.12,14557321.77,13996882.08,18400095.36,13996882.08,7256717.63,-992765.41,132285317.4,1786640527,18400095.36,71225948.07,481940.35,4403213.28,21109639.93,11919551.52,4403213.28,2057591742,0
376577,3,3,2,1,82224250.44,114536011.8,765051860.2,5508168.29,22314255.95,90859691.92,4358200,1080494239,5300000,1433594.11,20381707.5,3731309.62,34080929.27,2617855.08,18467445.04,21782642.94,80712840.62,1161207079,111151704.4,27107285.35,571394106,44011441.06,3150000,49529456.78,185805.68,8254029.68,10855526.36,814783828.9,36512610.91,17629178.19,1921298.01,0,814783828.9,120000000,27561577.57,13345964.29,183872117.9,344779659.8,1643590.56,346423250.3,1161207079,8807356.568,-7894744.69,245135574.5,-23721891.76,450000,2000000,16532183.03,73510.73,1374942945,48595427.99,29541421.68,1508746109,10691954.36,1528330881,1276256.096,-50998206.89,-0.42,62083004.14,13483274.42,131530430.4,1552052772,19584771.83,7968255.42,251483870.1,73510.73,-19381570.02,113475181.8,62476974.9,5968255.42,245585574.5,66431395.35,264967144.5,37801839.9,-566405.89,1675788699,1675788699,92211769.36,8846.02,81789824.61,11102612.31,66956432.56,68150023.12,66956432.56,-566405.89,13127001.35,17472600.79,1459342245,68150023.12,54586169.43,157464.93,1193590.56,24061746.24,10579409.68,1193590.56,1593432469,0
403833,3,3,2,1,858812219,242246736.7,64822500.17,18590071.4,39801178.49,109474082.2,22591516.37,1114720766,169778174.8,684145170.7,962668996.2,29199800.73,301583899.5,7995095.73,15548762.98,5625000,2208551940,3323272706,28541579.71,17285600,94749374.68,90023179.34,99575839.41,44370016.37,80557.2,232371542.4,68758838.7,695755609.1,254093210.1,30854072.43,12531119.3,128101146.2,823856755.4,551610107,394833592.5,268081682.3,964859956.2,2217670972,281744978.4,2499415951,3323272706,174836871.6,50700433.86,17321788.71,258445901.6,17150000,148204105.9,241390001.5,296498227.1,1233633581,97344381.07,92832846.01,2332022736,21540478.31,2357272003,115051658.7,153830177.7,-1197391.65,126442763.2,156120046.4,81961781.9,2098826101,25249266.99,245797793.3,33667900,88613722.47,-155316157.7,704982041.3,858812219,245797793.3,34471788.71,641405376.1,189787946.4,135489844.6,115380797.6,2088591803,2088591803,332219251.5,73658.89,293171793.8,-164700.8,226377988.9,268126665.2,234918830.8,203914852.3,-7035254.27,190039685.7,1669492098,276694711.6,11591789.68,104248.01,41748676.35,55524539.9,39151705.63,41775880.75,1999413463,0
412782,3,3,2,1,57250000000,14360000000,64027000000,11445000000,17802000000,2.27E+11,39052000000,4.31E+11,1603000000,1.16E+11,5.59E+11,2.82E+11,62592000000,26424000000,11226000000,37176000000,1.91E+12,2.34E+12,1.11E+11,832000000,2.98E+11,46804000000,4836000000,69718000000,2353156400,27025000000,81873000000,6.45E+11,2.12E+11,923318000,15087000000,4.27E+11,1.07E+12,1.83E+11,1.16E+11,1.75E+11,6.64E+11,1.13E+12,1.37E+11,1.27E+12,2.34E+12,926000000,-2.67E+11,6.01E+11,2.89E+11,14415000000,8111000000,263000000,51824000000,1.76E+12,79869000000,1294000000,2.63E+12,9019000000,2.65E+12,11702000000,8012000000,-1768000000,4.01E+11,80263000000,13188200000,2.36E+12,5720000000,3.18E+11,5.47E+11,38828000000,-12239000000,43395000000,51407000000,3.1E+11,6.16E+11,1.16E+11,6.28E+11,90564000000,2464557000,2.26E+12,2.26E+12,1.78E+11,81838600,1.52E+11,4182000000,1.21E+11,1.31E+11,1.3E+11,10769000000,21897000000,60036000000,1.7E+12,1.42E+11,2.39E+11,12430000000,10069000000,35787000000,38735000000,12652000000,2.12E+12,0
424925,3,3,2,1,253271837.2,23099418.79,106720451.1,4633642.37,53227483.72,197248130.7,11680292.76,649994336.6,3000000,7195917.22,613017308.3,31563108.49,79462035.21,535826.87,11442172.14,3020065,825301645.2,1475295982,225244740,126760000,151987472,9028713.38,13954661.29,114503117,844250.8,84971755.88,23263192.82,771766280.5,2331240.5,14365512.5,16962,47144756.47,818911037,85120000,242542229.7,33421942.36,162627802.9,503615975,152768969.9,656384944.8,1475295982,92711890.89,-83339182.3,385911140,67535513.23,21296000,10809668.4,68543500,85183727.91,1401815084,198518612.3,5630148.7,1539192432,46242703.5,1804660414,3115233.36,-32718991.86,-6310813.15,20391795.46,43519795.86,54971192.56,1737124901,219225278.3,168522910.2,350123462.9,21467153.29,-10604509.64,130317018.3,97598026.39,135227910.2,475750640,116399408.9,486355149.6,82542135.57,431865.47,1342723833,1342723833,40245613.49,1594698.202,35997489.4,4763334.55,38396510.79,30701104.73,38396510.79,9161518.96,20886076.69,40974786.2,1161487661,30701104.73,5346948.51,1122133.98,-7695406.06,9544508.76,5370258.07,-7695406.06,1316000942,0
428260,3,3,2,1,4894875143,255678801.1,1207267386,346477851.3,52126978.17,811199828.7,104875262.6,7672501251,482748416.4,6448061224,16057578222,1751259334,538478367,40854508.1,233990454.5,81560040.99,26314863508,33987364759,1215410055,569349895.9,2334203217,358352217.2,346869278.7,220689162.4,103730881.3,222391274.4,573941090,5375587177,7722573265,143479507.7,79543950.22,12168304741,17543891918,2742221806,3928386106,2569021300,3942554661,13126838444,3316634397,16443472841,33987364759,172133926.2,-1652503393,2708616943,2766444397,250000,464050277.1,285136443,449544463.3,14278839886,316385429.8,120215760.4,19240000030,5264689.36,19422693709,314109364.4,-180171791.6,5704.76,1148255543,1450194915,222124777.2,16656249313,177428989.8,2102047857,3880656601,15219338.54,-1294118500,4912846935,4732675143,1592259956,4208866943,912768453.9,5502985443,526300245.9,385720233,16894531934,16894531934,1914189756,3413873.04,1890189471,2665537.55,1022516024,1463671384,1035091363,505555093.1,683014960.4,256109495.1,13934317217,1476246723,107490100,4728825.01,441155360,437943033.1,28729110.51,441155360,15509897556,0
430977,3,3,2,1,71498866.5,100000,78797569.04,7166824.32,5049756.82,57587922,3066536.65,223643024.8,5120000,11948535.24,99091154.97,3187340.74,44932952.74,315856.19,1289023.69,13273375,162089703.3,385732728.2,99139253.09,21751527.49,11486250.53,4968750.33,3552430.7,9958749.66,47206.18,973343.69,11914397.48,130078778,21724000,4750143.542,93887.37,5459149.17,135537927.2,66000000,47695516.68,12053180.12,124446104.2,250194801,3720198.532,250194801,385732728.2,8782464.132,-26279740.51,109503784.7,44139432.96,24157554.49,30680000,10749462.37,26239005.57,176993225.8,23285587.87,35069018.61,286623556.6,10290631.54,310403802.6,1239005.57,16079843.29,-1503960.57,21314562.21,9533191.38,25000000,266264369.7,13489614.46,52518746.08,100246481.9,351576.512,-275888.59,55419023.21,71498866.5,36518746.08,109503784.7,44670993.81,109779673.3,24625892.89,-218597.3,291766488.4,291766488.4,56804831.12,88126.324,47780654.47,1329327.77,42918703.3,42918703.3,42918703.3,1239005.57,9038292.86,13359642.25,193353022.2,42918703.3,3226273.04,358350.62,-197057.96,13886127.82,9382527.27,539034.596,244932451.1,0
453498,3,3,2,1,2423000000,2226470856,3551000000,852000000,2108000000,2305000000,982000000,12683000000,411000000,1494000000,90677000000,18352000000,2375000000,1338000000,389000000,1031000000,1.25E+11,1.38E+11,7935000000,4537000000,12545000000,441000000,2819000000,1755000000,484000000,2237000000,16366000000,53122000000,20330000000,766873811.5,30000000,58404000000,1.12E+11,12674000000,17438000000,1924798721,-2952000000,24646000000,1674000000,26320000000,1.38E+11,2536000000,-17020000000,24612000000,10775000000,3978000000,296000000,13000000,2359000000,66094000000,5282000000,20000000,92358000000,751920244.6,99702000000,96000000,-556000000,-25000000,2526000000,1688000000,1687000000,88927000000,7344000000,19379000000,29651000000,556000000,5714000000,2595000000,2039000000,19083000000,39589000000,15025000000,33875000000,2838000000,65000000,88109000000,88109000000,2205000000,39000000,-1056000000,184000000,3166000000,2946000000,2358000000,68000000,-440000000,5909000000,80455000000,2079000000,305000000,58000000,-220000000,126000000,3319000000,-279000000,89251000000,0
457972,4,4,3,1,102388644.2,1259840.89,141480149.9,2902089.53,17031942.73,395782429.6,1403262.392,660845096.8,7586000,2594763.79,15655664.84,877732.41,1915077.87,2609308.17,2537592.32,2889411.868,25312406.99,686157503.8,69450000,3699566.08,303265150.9,928360.69,4610010.93,35447310.24,160948,3459429.46,22000000,421020776.3,22000000,8294890.684,477240.072,0,421020776.3,125000000,96912763.72,3031147.21,40109478.77,265053389.7,83337.76,265136727.5,686157503.8,1859705.68,-5949528.49,110900000,17768988.92,24000000,8200000,30409751.4,49565,272177722.8,94937249.8,62420000,411939147.5,79490,474347390.9,498090.872,70194210.35,237106.548,25787358.21,4215544.4,9675027.89,456578402,62328753.33,5999093.49,70450000,49565,58374749.92,27491704.35,97685914.7,5199093.49,134900000,63676071.13,76525250.08,45483480.91,997466.402,705038091.8,705038091.8,80840342.6,27024.266,81258599.99,5804310.34,63947288.97,64060239.62,63947288.97,-405236.21,6349140.33,10195248.63,535682979.1,64060239.62,19859096.31,1102263.49,112950.65,16780102.98,684006.1,112950.65,623374255.6,0
465130,3,3,2,1,88885453.91,29750679.93,183700816.4,6583127.97,12950707.49,79120488.05,9000000,409991273.7,6358000,13608527.37,52272302.59,18871.6,17145464.83,64578.78,5865146.86,18353202,102154766.7,512146040.4,16000000,5000000,57834120.71,61269640.3,9439357.61,6198589.82,182150.084,8515622.6,9794268.044,164257331,18629764.3,2919903.15,105518.89,9629903.15,173887234.2,75000000,126551037.5,24616019.38,110091749.3,336258806.2,2000000,338258806.2,512146040.4,1776674.838,-33587303.88,16000000,35520368.35,2000000,9000000,5335507.772,123450.23,313124679.4,50706338.04,10831398.44,445083774.5,7837512.74,467605480.5,8506.85,-2587171.53,-228296.46,22747329.07,891939.54,47953949.02,432085112.2,14684193.26,33710754.11,21400000,114943.38,-4291939.54,85201401.69,82614230.16,24710754.11,18000000,45506765.63,22291939.54,37605243.68,1612722.382,423946772.8,423946772.8,57860014.3,262447.788,54039978.91,8234367.14,50604445.88,50604445.88,50604445.88,8506.85,1017256.82,37599461,282911907.1,50604445.88,2547065.05,232299.23,-367021.036,7255568.42,4052334.62,-367021.036,369915300.7,0
