Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
2527742,1977206434,339901878.6,33996239.76,221242546.1,1041357702,108648108.6,406794303,3010624353,11088934.69,-1045727.48,7,-2086641271,1290459971,7,2032064191,1923496724,-2012744686,-2042936121,-2012624562
1972230,12025002573,9987567246,53761289.75,2464286135,17686412669,206711384.3,3076781761,39697431744,406402373.7,-51851622.3,7,-53271184.11,1188430.09,7,42947291778,12017770642,99257173.26,16280342.03,20931471.02
4024386,34298250488,32293247657,5863427181,1810516295,2406633694,1109919173,1553932008,8289217228,168758168.6,187544.54,7,2200104627,418855903.1,7,32160413110,33665182354,663382789.8,606424551,662197185.8
1616565,1265879384,960806790,24309983.61,41345279.26,209601167.7,141823845.3,510947988.3,887588239.1,11513373.6,3570118.542,7,653669831.4,126584189.2,7,945976678.9,1251941096,129103273.9,142862211.5,126046390.1
2073945,40889707108,35153633490,1382204721,784706429.5,12749826246,1411594659,1859271326,26046589463,306218866.9,89029464.8,7,8163635020,1185311518,7,27209962906,38068825878,2048910503,1569359601,2032769905
2625107,2986546203,2837813538,97503457.51,42691549.9,229894198.3,96266843.68,194792511.1,1425933759,22678302.05,-3359170.71,7,168193739.2,87139627.04,7,1200850110,3066870660,45072349.44,9791940.83,43018247.12
2105295,13323011974,9078691266,311723119.5,399482012.5,1700138521,606666543,431955734.3,15128633353,214573700.8,15447399.38,7,8510565200,377028093.4,7,6921096717,10716613411,656612369.9,457278980.2,2698087830
2521069,11390430731,7797314598,173742381.7,487618424.5,1258000000,343807192.9,205820000,7194636716,114159375.6,685571265.2,7,3688614610,359322031,7,4283170463,8830397940,2672807289,2074528734,2804368830
3590413,745340799.1,276742810,24204862.99,15961127.26,133321828.3,113177292.4,7614472.02,284386290.3,1707426.75,296529.118,7,111255084.3,325546575.5,7,257784667,670863250.5,75754725.13,61969611.12,75912098.51
393847,17849179896,13123819911,259248349.2,1312850129,4607287279,1939006250,400070116.7,13347567535,242678494.6,-802352415.1,7,-45066769925,352869946.5,7,51600165741,17381598749,-48642131426,-46518502584,-44857410944
221075,2512753389,1996056623,39740802.63,44624534.78,319835422.1,47940325.35,8000000,944889717.8,1750937.75,4199618.01,7,63878147.8,82134263.01,7,1066231742,2362070213,170315458.7,146738372.5,170985554.9
441962,1511902798,336366813.5,4025042.66,70941217.65,775257577.8,233863818.2,1019630801,761763495.9,11487078.06,4986226.576,7,710402001.9,383878342.9,7,798129042,1107118172,400947984.4,299495662.8,399961449.6
2098319,27664311366,22494244930,849003211,1780719490,700000000,997234912.7,743146042,22641417961,669989980.9,-14489577.54,7,5933141234,2601978350,7,54074895585,28292494995,13256998.42,41634244.06,-92122002.01
1428508,2988962220,2351760236,167396523,133560733.2,1200225720,65717174.36,10653739.84,604829178.8,34958598.32,-1902943.74,7,1033124022,120645553.9,7,3027815004,2951973909,28261648.65,24243235.57,28588568.97
2990894,23529152.29,16178803.65,7191649.23,102949297.5,65226200,25340250.02,532292052.8,216610584.9,153581048.6,-26366765.02,7,-283874392.3,5153133.81,7,495706402.3,93779635.9,-265359807.2,-219063933.7,-262929018.6
1500159,781439077.2,566844125,96762384.67,126621367,113588660,92910942.14,180711495.6,654281214.2,9715514.38,-16266550.83,7,-2036153136,136795463.4,7,1483311595,963036006.7,-1158274125,-1162533351,-957144829.4
2848498,24283623387,21040324804,94917866.14,2559170968,15310761474,345045411.6,344535551.3,30512009724,689211834.8,49980540.34,7,-604038993.3,538963773.6,7,27005963509,23607128207,596545799,573389152.6,582716055.7
4282631,8895624062,6939746670,77468482.27,231191346,4941834949,147071629.4,344884656.8,1581142470,186007182,-15633191.21,7,2080699622,573694093.1,7,6638344470,8208241590,677490893.4,594674364.6,676527295.5
3674160,3820829826,2691956286,103901654,141336501.7,1503322074,292947003.7,670849250.4,3123499910,15919343.42,13636848.3,7,2362891894,467204363.6,7,3460848127,3611170917,540953034.3,515254361.5,539387282.2
4968617,912852777.1,588482081.6,65704428.17,99883246.06,1088273239,117653288.1,99000,2060126799,138038349.2,7642990.96,7,369874352,59510642.88,7,1577993897,863859497.7,57802891.58,33205861.53,56796594.86
1306784,1774968110,332676965.5,7660768.37,109485826.2,538444817.6,23813477.29,149000000,916554214.9,16052600.1,-1218027.22,7,4136394027,834615888.2,7,316152923.6,1439860080,387772762.8,335703003,380040821.1
1373516,1043777149,904768388.5,43731146.85,78046205.3,876087545.3,69030441.17,698692061.6,1485142948,18165326.12,813622.8,7,-637818987.7,26491503.43,7,1171137101,1009037642,55130316.44,51749793.81,54343661.34
2091066,1445354291,1437996289,14828951.62,105450704.1,693525385,120473392.4,3076464.14,2061171937,47917731.68,-98114760.92,7,-796306912.3,84801762.38,7,1473115561,1867667665,-1055167321,-1032347808,-1029300774
1037528,3773945832,2903814688,28058344.9,100613505.1,1177150935,133474704.3,225800000,2840101600,11310106,5709892.55,7,1011145300,127200374.3,7,1695167915,3408883296,361087599.5,312372403,360174017.6
3415798,1745439746,1552275480,14569837.64,22045106.92,5000000,139146905.6,142266581.1,244487681.3,7663123,-1723833.66,7,283061194.8,20670545.61,7,122991771.6,1661508189,84525797.05,60841381.22,84872601.33
3040312,16227342.49,8104804.41,252784.52,249480916.8,85326766.22,40109318.76,180521425.8,25333656.32,42921961.43,-10048354.76,7,-2157400305,8145761.72,7,2083356388,199284786.3,-2049722142,-2049722142,-1701728309
2472932,2257616726,1726376284,159631621.3,38868245.46,808013488.2,183994028.6,178492264.4,1552419046,60640606.85,-10076204.23,7,11457699.86,129788073.8,7,2622914251,2221568464,-518105989.9,-523522094.6,-520643281
3104979,4621274158,4010761756,13661087.17,74432604.2,868286278.2,415634017.7,1060180574,2414884762,87651363.77,529645.03,7,549989678,155836347.5,7,1187463607,4394159435,216650785.4,162855498.4,240293632.8
3647900,4841691225,3772303215,31021316.05,16974961.56,431130237.9,207105731.4,10830846,2306285615,13064206.03,58527865.77,7,1316956073,165528928.1,7,1748605932,4450561829,412043893.8,359471828.9,414853596
887179,70419388611,61970257479,321632325,2114544180,16140088048,3072977051,146549363.7,47582105478,512510105.8,-55014506.71,7,16543289923,1613762643,7,37296438237,67694259905,2158000893,1995133729,2150178385
2850112,18081576304,14706042596,272064664.9,1845740427,15619924342,711160661.2,2700000,27322840430,380039956.1,330426.14,7,6785505655,606879866.6,7,19472200200,16903564964,2015412801,1692105691,1520626858
179199,1647285150,1463652275,42646627.3,33320840.62,160262000,159252190.2,133171487.3,505802078.8,10764325.48,8233552.17,7,296549109.4,7056958.13,7,459212958.3,1555270765,105397586.7,95449401.35,91609767.62
1370698,1141737254,922588193.8,11123306.96,61121649.09,629450000,4790403.54,127308813.5,1304772648,43003600,7062554.04,7,-94133458.58,17349189.48,7,1277930043,1120105733,53963071.64,47847326.89,49451494.52
1650241,3164976540,2689004044,119945059.5,82776109.8,2808719311,94897076.48,35088,3845689728,92239701.92,-19035894.65,7,-26669151.21,189414871.5,7,5658122153,3551804514,-284495992.1,-316580503.9,-301253776.9
1595485,2255394059,1068706641,12387171.08,175427024.4,535561054.6,437540706.8,911945603.1,574855309,15881928.17,982405.19,7,562174423.6,478497528.4,7,1074503014,1628736416,618240826.7,465850900.7,618417972.1
1238882,2978917085,2586908463,95888787.05,175964674.3,2335585190,500994584.2,10591673.5,4386597004,1229865.94,-39898011.18,7,2701858276,77055744.13,7,3202522380,3034224007,221615104.2,96349104.8,233655949.7
721454,6588352170,5293858124,318456885.5,166358785.7,5223914648,187509298.7,281121140.1,1610881272,133091711.3,20234421.41,7,15420009.59,409159440,7,6904132035,6619279409,62868121.15,45181756.05,55219096.27
660789,2546400307,2426104670,242454674.3,83177803.78,735852771.1,35923403.15,360050322,581820256.8,11102445.15,-10035009.26,7,-310916708.4,27947398.49,7,1855874720,2586429838,39824462.6,13576953.71,-5077863.75
2529516,50118105877,12802259947,231909140.1,2018064425,5811072181,16092197023,533421644.2,9770207334,165284283.3,826091088.5,7,51634248548,4985579337,7,30300924677,26123144090,24106012044,18228255279,24245799838
1574678,1360569742,1187527237,30882319.37,97184234.81,37136422.26,81566908.68,480000000,1267167867,8465337.03,-11555364.29,7,230976083,41203427.35,7,516419287,1351477929,73428019.76,72371567.18,73257974.91
132908,14900141029,9506762139,221981019.1,77157816.2,6110000000,732973399.5,1726826866,4464763202,79093601.79,9155496.57,7,3360677336,1430170110,7,14561289852,13628418518,1184725706,818384874.9,1185904950
1071504,3375870425,2833373214,78280238.19,375317368.2,1771182974,47367283,7986062.2,1554517254,7928478.17,14218615.53,7,-903580313.7,239531495.4,7,4752430782,3429784091,55103603.79,48104802.54,54564138.05
1532203,5031011489,1887495991,67840190,461308579,942134032,342732000,2590194611,8320892498,193674320,-27121,7,8734335311,1053232024,7,3094578080,3562426867,1530514737,1121165836,1523216258
2355249,82050539487,72150061067,644252623,3608419294,23564491687,2400778311,7451804.89,47039114204,1209225717,1138556424,7,17590186212,1813491200,7,31567801363,77498998022,6430733157,6193701964,6668704622
1982994,9688216842,6142515191,53907110.03,265480466.4,3613579857,508124512.3,100000000,12242579464,8398902.33,193222354.8,7,4008309014,327899128.8,7,5140084017,7393410278,2327392861,1826858217,2397086930
875684,63289995891,58682224824,1759420728,407868979.3,18322952849,444856029.4,1974262374,22701692413,83794384.57,304936102.9,7,319701827.3,598194108.7,7,30237330562,62037216226,1160890390,901020711.3,1203801635
983072,2658763639,2234552408,74744038.52,84606506.81,1759773733,86609535.85,156085381.1,2172176074,63103661.36,-967886.53,7,476412804.4,76218190.69,7,2795583754,2618044146,72374072.61,83675450.09,69179831.63
1102339,7021621594,5943092455,225874986.2,178114910,4426478161,77095748.29,157129943.4,3944378820,15468576.07,38761100.55,7,1475705055,205575086.6,7,5265837247,7041233697,156895173.3,147211526.6,70450253.87
267074,11706104397,8740169551,108641798.9,176835825.1,4578204329,434756352,5841645182,8830644613,62698257.96,-10130400.68,7,4677450164,626065471,7,9169597457,11008114964,756066534.2,611587653.4,757164804.4
3266788,1107708781,626404840.5,5016543.88,36688655.55,367375689,236449694,22955588.75,1743856813,120700000,-279102.74,7,1344890279,34178554.54,7,527900766.2,814173002.7,268614342.9,225897311.9,268647549.7
2662475,1003609326,1343449174,21151016.22,197741083.2,4672788301,83565398.57,91738792.81,563579127.5,18809652.2,6639862.642,7,-654755566.5,526080.05,7,4936387547,1404804693,-746208134.1,-777563777.6,-746275962.5
467739,605438216.5,358688129,15046531.65,191521758.2,2200912,31563109.2,353000000,3593144775,122107663.2,5203061.06,7,-902910172,48998865.16,7,293204391.3,516671646.2,93792635.38,46138521.71,94470830.88
3828728,60309731763,48976782884,212027935.6,846195519.8,12475245714,1831906632,5092802922,12330095113,20868724.5,228376328.6,7,10022251034,2705930380,7,11517949719,53525288223,6838493333,5665821252,6851675859
1177581,1.06E+11,96782000000,3405000000,2513000000,17448000000,3723000000,68000000,64316000000,1051000000,-27000000,7,5551000000,3064000000,7,35260000000,1.04E+11,1972000000,1677000000,2025000000
2107543,5931888845,4747239950,200026170.1,57921155.29,1269806457,53560886.73,144511265.4,3122386272,45501461.16,11061098.67,7,962550633,151763139.1,7,2699373399,5745862098,209774570,163717305.2,202853459.5
1591753,9327498430,7585185300,230882680.4,332235568.9,721144873,341727198.7,770000000,3986439093,169675071.7,9503857.69,7,4301323764,522685181,7,3022950848,8455897791,811178143.3,660439368.5,812231110.5
1044188,6811286574,5946792247,38483380.15,208305838.9,761279890,353265821.2,259617356.4,5552635337,126292178.4,-550062.66,7,998175268.3,242781129.3,7,6943315098,6590112018,172970964.9,186019688.4,173045544.1
4439428,1344029111,537065460.5,53169170.4,167614797.9,1387956680,109846002.2,71750451.55,2566429389,22850000,-38745165.44,7,413434463.5,906506732.8,7,2408265982,2023917711,-919770541.3,-920692152,-908394374.7
1397175,7298011527,4658353920,55256092.29,420621681.9,83145022.93,238324742.8,2580385550,2760045957,60639648.27,17423789.09,7,3946838917,984050284.9,7,2742113309,6510150682,854713853.7,736150639.8,859609769.8
1243285,3662949804,3446565659,248381350.4,131675625.7,4647508193,151055131.2,467553876.6,2872780119,17245976.56,-13614776.78,7,-1845385659,97837354.15,7,5195433316,3985336491,46167189.28,18276381.71,52196805.01
1663579,5507203828,4813051133,279553328.6,186160366.5,1676491088,459861327.6,1031097933,4776596748,13424742.43,-2491005.96,7,-2783946351,47385603.17,7,1738034811,5279386572,261065043.2,277321246.2,249507175.6
613048,3784597110,2915539425,24021236.01,48589122.73,828110361.1,196672676.3,345149668.5,1555856198,34784711.58,-56320026.98,7,576231314.2,161359058.9,7,2039088366,3560692746,229390251.6,171633431.8,259249182.5
1570175,1799947847,735290019.4,24911991.31,58600574.03,20000000,90290121.41,521319457.7,1385429856,31583690.14,154915623.7,7,1344272045,445139636.5,7,585316669.4,1406634945,414389546.8,359017893.8,414217111.3
51412,2534920540,1936730623,6604786.27,50932412.78,660000,375150370.4,189715194.9,1912391490,1349964,38356456.27,7,1533500495,76033355.18,7,733622631.9,2339061845,247415226.1,183675895.4,248475571.9
855477,1136567496,766207117.3,20763619.88,30207178.45,31290000,39763928.9,15134991.77,1152745205,20978258.93,15720610.73,7,607473208.8,90078897.74,7,923344236.8,1065927043,126703627.9,184500208.4,127134226.4
4685195,37453043969,29424809269,192798549.1,1334142431,136830668.6,632235869.6,7232124651,9470206267,2148329802,156780139.3,7,4644256846,5670186917,7,21509800523,36863313264,2152250315,1959864835,2054703611
4415670,2103171552,1380790279,102167247.9,191363704.7,37711000,178647829.8,728051495.2,643108108.3,18450159.93,811882.194,7,313198437.4,209089009.7,7,1391826063,1746119700,394269569.9,344784910,385109664.6
405699,2778079943,1974370409,128501484.8,236937416.4,2681036946,15889360.17,96395390.77,3598994055,64182165.48,-34001498.55,7,54035697.4,63683541.16,7,4831312830,2586403991,136378501.9,108943698.9,91914394.15
1850533,429072815.2,635857323.5,5281192.43,295735512.6,1100000000,549718021.8,318114828,1141148961,45399312.5,1028070.52,7,-4872328820,79237342.84,7,3305441969,1514126879,-1479149439,-1478887355,-1001387136
3676841,455471710.1,337503725.4,4053640.49,5537295.316,162881902.2,24124911.4,165226842.4,309232764.6,2918648.462,-13079895.42,7,278704375.6,77674838.68,7,279938214,467636844.4,12354423.92,2552398.97,13468193.94
750957,2135149043,973170169.3,57034087.09,256157130.2,643740000,83015164.7,958942.54,1386215850,32961220.46,30926530.22,7,-710775048.7,707331337.2,7,1725099743,2002450167,165742175,126038745.7,126999087.7
303370,1.07E+11,92636357795,1449886056,3096668883,30123245025,947063305.2,30000000,50181201482,425721.54,2260274251,7,10488068120,1550623423,7,50400442528,99612682101,7779524766,6655865794,7889130523
4418107,17617836735,15010072668,634770111.7,2464286135,32037435409,784819420.3,5359901,36859791711,2641468511,-776191344.7,7,-90297359.85,505155206.3,7,44211056452,18688184567,1060900241,564040170.3,1007579639
819521,1810460872,954124964.9,14781503.53,90116196.13,490000,154969309.9,972402574.6,3598339183,706262193.4,-2312395.87,7,2299720278,37174299.39,7,641204279.4,1070475341,822756494.5,726914240.8,825038730
1016629,3186874679,2965986037,53745528.01,486602115.9,3494083912,380797548.6,310564152.3,5327514844,53621670.03,56559804.56,7,3325963297,46255723.96,7,7287505146,3504805275,818003725,614454583,817902043.6
1980492,21740054436,16698550132,77255966.09,1854373966,6258000000,2023819591,242670075.1,28103891278,272829035.5,301779844.5,7,10120014732,312356555.8,7,23933674965,20170970820,1779124412,990149814.3,2049193121
230192,54099057665,42786694105,1100646312,1118616755,7236157686,164211484.2,5675802410,23134313198,1408100200,1231232508,7,5899675635,3339564891,7,22342910698,51494802786,3611158541,3097062781,3521254521
1741317,4804152548,4059727988,27751821.71,186187834.3,2036533107,232217755.6,318086604.2,5526126765,21158648.08,234685.39,7,594102641.4,103312373.3,7,4353491618,4600763989,172517679.5,129794038.8,172960526
341952,39842820013,35657514441,102016395,738123650.3,4600000000,775070766.9,2052823627,2175501631,0,367980807.6,7,5093582377,1160235391,7,16137993593,37648341100,2066473271,1593381300,2031937617
4701386,731340517.9,391543846,15342723.95,65607503.85,631631782.4,92983042.24,263796000.2,1252201426,74923769.18,-3759561.75,7,584886677.9,43707887.33,7,802209888.6,662754859.9,99896522.81,83191632.12,98870074.63
894508,138660130.3,135588040.4,5411784.34,232916319.8,95705000,35087755.07,206310067.2,246677632.2,14418791.02,-3223010.092,7,-747572879.9,1517718.24,7,308819964.2,200688676.7,-60869546.14,-60916555.09,-62844331.71
4578172,733633958.2,635696487.3,21277410.71,73547478.87,381501640.9,86153256.99,200000,619763263.9,3683176.87,-3020731.63,7,-414462191.3,34283233.35,7,552882733.6,772986454.4,1388559.16,1805233.92,-545749.31
1475852,6741281369,5689988864,29530138.94,310175562.3,2716299300,214005796.1,226965994,1972277962,4650834.58,2357324.1,7,1394669416,406430729,7,9331734781,6599216513,43773370.31,33071857.49,36580707.46
