TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
315965,3,3,2,1,4.76E+11,557681669,638107446.3,114590615,280561157.1,47680453079,2785385155,3.516E+11,1.62E+11,1140000000,7578600000,8874000000,1861000000,758000000,94030699.27,9382000000,2.07705E+11,3.68E+12,15082600000,1767140162,1287209580,6273000000,10496000000,32841000000,6546440286,4.32547E+11,71821303.85,3762000000,45007994486,3.47E+12,18653000000,60639000000,37460000000,62998000000,2.04E+11,2852000000,2.07E+11,3.68E+12,-4864000000,9371200000,-3.15E+11,14921000000,3.08E+11,505000000,7.85E+11,4.73E+11,11696037609,10424000000,4.37E+11,6616246387,6.84E+11,36016000000,-26058000000,-1048000000,19924000000,13643000000,3.76E+11,21468000000,7.88E+11,8200000000,194400000,-18376000000,2.92E+11,2.66E+11,2893000000,3467000000,16743000000,21843000000,2608982381,106000000,1E+11,1E+11,53849000000,53523000000,13074000000,37087000000,-3835000000,37365000000,40922000000,820000000,499934010,5523181874,46492000000,41200000000,6813000000,118000000,278000000,12649000000,444000000,278000000,46492000000,0
319145,2,2,2,1,139095561.4,11536527.44,67576169.66,8249943.94,13965122.72,1384128268,168757425.4,1624551593,11698815.88,408077575.8,6782751.188,114078814.6,15040856.62,29308276,2175000,12764946.38,173174785.6,1797726379,1018000000,76250165.73,39663013.53,5070483.39,29796220.82,13589158.54,463105102.5,1692190691,1054155.544,49195054.09,384674.07,1692575365,412500000,237850418.6,16210000.68,-586299350.5,80261068.73,24889944.68,105151013.4,1797726379,-4243862.378,553936856.5,438315678.6,1018000000,-801784561.3,130805765.5,75611775.12,465608782.8,1368682583,37854444.04,111497242.2,43429597.94,687411397.9,11451074.81,100594260.9,-1614810.142,7568129.96,28917889.91,1489195959,643981800,27293104.24,602272795.7,2317095.864,464063143.6,37104800.51,137699061.4,27293104.24,1018000000,75090802.06,553936856.5,126235696.2,58790757.84,71700010.1,71700010.1,693500406.9,-168488313.8,30153570.38,693636185.4,4095252.674,693500406.9,693636185.4,40789664.73,11515120.22,3685179.78,68220918.98,693500406.9,377838.35,117657310.8,-135778.54,-3023478.176,979646031.5,-135778.54,240188323.9,0
346289,2,2,2,1,132255450.2,10505373.6,36831782.07,7765326.32,36632233.12,71519630.8,15600000,328248696.9,1056256841,2544096832,330269884.8,109482905.6,16745876.84,52633853.58,38120.9,13947470.53,4048600578,4376849274,120000000,27377038.47,14460121.7,8696175.49,75275319.69,18726461.13,202484111.2,477469227.7,8607819.526,137529558.5,731372931.1,1208842159,744359294,1160420255,100932726.1,1049180460,3050123289,117883826.2,3168007116,4376849274,38602660.93,16000000,-67022322.52,218280000,-90632624.62,8000000,689371603.6,651189633.1,127278832.3,48532855.54,569804429,209856967.7,229903582,56180307.01,-137381418,-187331.42,74906881.38,144719139.4,320536206.7,19558214.16,718211955.6,185000000,54000,20460860.6,269636868.2,132255450.2,27840352.01,366180000,69817637.39,345719139.4,69909731.05,20284460.62,234645384.8,234645384.8,399609411.5,398904091.9,30929536.58,304963216.9,-4862349.71,311528679.9,309825566.6,492093660.9,37423479.96,13932034.34,155933997.6,316391029.7,20244482.27,23629.6,6565463.09,83218381.88,728949.22,6565463.09,328373261.8,0
346504,3,3,2,1,535232179.9,7000000,420663609.7,32301323.37,10430969.8,80735764.82,11637849.95,1099904058,34651380,28941574.5,17627778.39,134215531.6,79959194.82,36716705.76,12149689.9,2569567.63,342014463.2,1441918521,32776180,73683240.32,2114430,3631984.94,18950173.69,421913.564,53171086.79,151563100.8,200000,2787336.4,25776362.5,177339463.3,217274000,704676152,34363815.12,282827908.9,1240645663,23933394.59,1264579058,1441918521,-189126.038,4530700.352,-134742564.5,64316000,54206512.89,6800000,10000000,28000,72439281.86,25666502.86,36174250.26,213304830.2,229934845.2,16658990.41,-121346892.6,-39974.1,37165431.28,20770866.91,175728332.3,16630015.02,134770564.5,20000000,28000,-40770866.91,656579072.6,535232179.9,77570587.49,26676000,40457116.3,40770866.91,43168194.98,6316389.39,235373677,235373677,96163558.69,96056042.15,5124550.81,73378047.84,-28881.79,79398000.09,73378047.84,6316389.39,-11598702.89,3811330.35,102665225.4,79398000.09,2463425.59,43943.46,6019952.25,16765558.6,151460,6019952.25,145634024.3,0
347960,3,3,2,1,25283005654,17434059.31,604275660,736650183,189410928.9,13492595320,2256163556,53512430932,6417664611,4853461425,6609796.31,1086957075,161291817.6,25459948.69,30092480.3,225455800.4,19425015213,83859824469,1419145150,1035265856,794150632.4,2111137470,276205677.8,487823724.3,767908543.3,42167716397,77721233.23,31297897.47,16839333066,56675444017,4661099829,9449176568,2025918120,7428911982,27159315990,25064462.02,27184380452,83859824469,-328813741.2,3968067317,-426043111.4,820193408.1,-18417547489,17700000,318414499.4,174589901.2,8191615404,1679350334,1564584675,6048337725,17585817333,174060706.1,-3276961074,-135327797.4,695384820.5,913372326.4,36003364822,1801313913,600633012.5,22900000000,9901859.956,15701957323,33607127776,30330166702,282218513.1,39537893408,1740202182,23835936085,849469491.3,269074572.3,6089160551,6089160551,2650439681,2659253522,4145724.79,2055552428,-176537932.2,2060916851,2232090360,1636471855,144062038.1,508211381,3429907029,2237454784,354047403.7,15270277.75,5364423.13,412984897.5,6456437.27,5364423.13,3429907029,0
350818,2,2,1,1,1798517985,103464739.3,1294057140,1163810192,308766597.8,1308333645,141461582.1,5976950300,94080499.77,12610938.74,119750105.3,1080146780,313992749.4,396116914,20397838,27043390.95,2033632647,8010582947,1918835591,1396621201,947978308.8,44751346.96,48272639.97,3330033.3,269589526.1,5092905815,26237714.02,110417435.9,583083658.1,5675989473,416428086,658931131.8,3915053.95,711668600.5,1790942872,543650601.3,2334593473,8010582947,1968864.508,144884929.1,-417498050.2,2779676111,406331921.2,756546491.5,170021084.1,84928363.43,8528959977,345256416.7,28000000,9859411684,10055708986,282555.65,801718888,1370067.59,228055753.8,190762559.6,9649377065,67096266.96,502426413.7,2626760165,56645807.78,811514949.5,808391670.1,1610110558,330005521.5,3773922603,547104917.7,2962407653,489492294,44406936.75,8655676863,8655676863,143578077.8,-126764602.1,43453480.29,34241611.41,703507.408,56157811.83,32125595.33,-4923295.02,145865990.3,226456928.5,7849071869,56157811.83,23177607.89,12430698.17,21916200.42,87420266,282773378.1,24032216.5,8777518170,0
350900,3,3,2,1,277603122.2,36472112.16,244816582,78142124.2,40862067.25,301882964.7,180254250.6,1160033223,1800000,20074342.16,161616717.3,6842349583,542956259.5,113470514.5,10148164.05,10807987.09,7529690984,8689724207,626539990.6,175790653.1,25282425.12,12976357.57,16522301.08,16705123.71,519327640.4,1763609786,131160006.7,672878.156,3197185185,4960794971,1080551669,1588396613,408466072.4,525918449,3603244577,125684658.8,3728929236,8689724207,-88225.98,3479564.65,-510699084.2,1179783165,824931229.7,548777500,997802000,861669019.4,1089242550,130717172.1,858600000,2427682537,2528226187,789777.79,90220787.27,128440.43,271481050.5,277133442,1703294957,61301534.94,1372368104,1672087457,2279241.6,-224139798.7,187382334.9,277603122.2,374566103.5,1728560665,211854185.2,1952700464,157767710.2,3296345.526,2339664458,2339664458,309708305.2,302621578.6,8508387.5,206880108.7,-77663.64,234300916.6,206957772.4,789777.79,240087596.9,58317661.89,1553329300,234378580.2,19822000.31,26420346.7,27420807.88,75329725,33507073.34,27420807.88,2037832657,0
360754,3,3,2,1,39934686.74,12737228.57,3800000,14000,1604997.1,117128364.4,21381015.18,183873823.4,45000,82278903.47,2370405.73,5523008.17,16404069.68,4647276.48,239018.726,896275.59,91113592.96,274987416.3,13480000,1099606.53,1148699,1500323.13,1115018.03,7837163.288,14115217.53,20978494.88,2851560,2861044.376,21381015.18,42359510.06,151200000,116728278,597313.57,-79581325.04,188944266.6,43683639.71,232627906.3,274987416.3,3582363.362,6538794.554,41340066.73,22075849.42,-86997618.08,44100000,12319787.79,41490136.73,95284268.13,9523318.47,40207481.2,10388897,22412801.57,7128455.124,-1557551.35,-17512.18,965144.11,891538.9,109410419.7,12023904.57,150070,16340000,10844948,44100000,39320857.4,37763306.05,150070,44100000,3637688.94,23682133.45,10991877.32,7137870.89,12722138,12722138,1755128.52,1755053.94,2109018.3,2728021.65,-1046003.856,2311661.36,2728021.65,7137970.89,-1908740.06,69519.94,5953168.83,2311661.36,891970.62,60.42,-416360.29,-556532.84,135,-416360.29,18106814.95,0
380568,3,3,2,1,58652039.12,1615825.48,14261435.29,3374380.42,1352981.12,51339805.94,142000000,272596467.4,20050000,65600142.21,14169661.79,54848243.91,18408593.68,4926223.29,2112036.8,5304963.688,105614822.5,378211289.9,48001898.31,48365576.94,195145289.5,4506283.22,3052485.27,22501.74,9534716.83,265499978.1,1070000,13674933.66,6624448.96,272124427.1,357973531,642648259.3,65738593.5,-960273521,106086862.8,19904881.33,106086862.8,378211289.9,30833252.87,58054749.5,24331112.26,546700,7254417.8,81908016.66,119119668,204701935.7,434742512,38411217.1,156779230.9,548170011.5,552609607.2,8006543.552,28022808.59,-395005.664,14962342.24,863865.43,545355189.4,4439595.76,180370823.5,3245556.04,190021000,-3562721.47,30629230.53,58652039.12,10370823.45,546700,57239118.07,4109421.47,32286156.08,-4154773.522,533058587.9,533058587.9,18956428.38,21684275.46,-17804252.31,16766914.58,31012674.55,16766914.58,16766914.58,126518382.6,395189.1,25108759.56,469488474.3,16766914.58,1899985.76,9095787.33,-2916376.664,2189513.8,6367940.25,-2916376.664,511374312.5,0
382733,4,4,1,1,1236600970,117672068.1,624125593,456232988.1,747335986.4,2849379336,113409702.8,6189963185,2863188020,783353111.8,54796570.69,301839984.5,91854942.19,475146534.9,7191605.79,121925873,5526685763,11716648948,2088102105,973467307.5,261943846.2,303397990.9,293992465.9,46552141.39,1095985338,5198288794,19573868.63,674785989.3,1408194602,6606483396,505473454,2050931111,289513325.2,1509373618,4354545690,755619862.2,5110165552,11716648948,651688968,460367331.9,312789366,4076081723,-1037895429,7112545,304923977.2,3374564276,11742207444,330180999.3,773521783.9,11291466026,12228813489,63528572.95,188375703.6,86319.51,316305891.3,367681918.1,13266708917,268685191.9,3061774910,3198529056,1373432.34,913395446.8,1022155557,1210531261,94803997.22,4939973753,532756986.1,4026578306,291704968.4,3684678.44,10827754637,10827754637,951418125.4,920267524.6,57743010.6,837949474.7,229355887.1,940866871.1,608329544.2,815094155.4,76979480.47,283791101.7,9956028467,711510984,40853507.17,11937110.36,102917396.4,239907141.5,43087711.15,103181439.8,10707100536,0
390627,2,2,2,1,30091559.19,19349237.35,875285.26,7637237.72,580660.88,22934195.31,1795582.51,69301862.12,110406694.7,463504559.5,18472358.95,68885465.55,25344560.86,28191783.28,171940.51,66069.17,560819818,630121680.1,59480000,970167,3888624.52,2022549.3,4426649.07,116500.826,1162318.15,34970308.04,9239942.386,33780919.93,33780919.93,68751227.97,230000000,250113708.7,31701604.33,49492505.81,561307818.8,62633.34,561370452.2,630121680.1,668770.204,47104730.43,-77018081.61,39200000,-1934325.42,40229300,76500000,674507,117168236.7,6131488.36,72477942.94,113415029.3,131242016.9,23682217.81,-85852366.06,37458.33,1221945.9,6899959.03,133176342.3,17826987.58,77692588.61,20560000,674507,-6899959.03,110283389.3,24431023.19,1192588.61,0,8654671.38,6899959.03,16386367.44,30215427.9,94838674.76,94838674.76,18452652.24,18054945.59,72840.12,17271226.83,-1125539.9,17325932.82,18396766.73,30215427.9,-772247.24,4417260.54,86699924.62,18451472.72,207892.74,108431.5,54705.99,1179.52,506138.15,54705.99,107012038.2,0
426798,2,2,2,1,10913217192,163094580.1,664374501.6,738867923.2,618637257.6,13521599776,874993780.7,41142902220,30396060659,1349878357,159652935.4,506739608.3,73405516.11,73178011.06,37109126.37,44649187.82,9059876566,59012488631,1494658407,976202749.4,700385104.3,207798154,83255426.5,120351584.9,833603268.4,23487559278,94274264.59,89333084.36,12903940608,43234371469,4281742921,4114996346,1123301739,3372336046,15550295497,227821664.1,15778117161,59012488631,508903102.4,1500000,-868152564.8,5090140360,-4444475288,4900000,99000000,181383065.3,3290866828,711166870.3,146188543,3051422461,243852907.2,34918190,1080356084,-14362395,255542117.9,496053668.1,4688328195,236443005.1,1049535630,6900000000,31908583.47,6407346332,11607404832,12687760917,950535630.1,13804900000,1087544815,7397553668,1218564035,123675278.5,3243936742,3243936742,1134237459,1095586322,71828342.85,1228290883,220868934.7,1203198438,1007421948,2415233531,86281660.78,155814373.2,2148350420,982329502.9,144287200.1,3697260.41,-25092445.09,151907956.1,42348397.31,-25092445.09,2148350420,0
442497,5,5,4,1,33083697500,17434059.31,642357547.1,743893059.5,625320454.9,13517248169,1224030861,47116363474,9790132200,19856000,42630030.4,285215300,161291817.6,349250800,39267711.59,308203700,12503396553,78284367500,302687000,971076998.6,708678972,1287721700,130223400,96745700,928978256.6,32180654238,77721233.23,81829055.79,14545710718,52862701200,7537258800,4798418300,3175283600,6069994500,25174827800,246838400,25421666200,78284367500,-331681700,7451300,-6029331200,302687000,-11002890000,6608149200,110000000,581091400,5361316196,2164307100,1457953371,4234560872,11999743400,323789900,-6277350700,-40511700,936790600,89144400,23002633400,868496600,6610422600,7718858300,7301500,10795382200,41148480600,34871129900,108240000,18610836200,2287322100,7815454000,1031712943,-334000,7482309400,7482309400,2893018400,2894042400,192166100,1833736900,-301510500,1853421300,2135247300,826907800,104442757.8,358909454.8,4588267000,2154931700,392060000,9885600,19684400,738086700,8861600,19684400,4588267000,0
511466,2,2,2,1,1207285446,386846240.8,911052593.1,772337474.7,177751823,239933290.7,2177038596,5873032828,200000000,385594642.6,1091555172,11939871.91,126064796.8,150650000,483691.13,8056984.22,756725189.9,6629758018,1052539662,330534150.1,171592726.1,3446848.1,58599258.23,22072749.99,2077402574,4863209116,5700880.194,164070,20164070,4883373186,872223893,27184100,24811770.22,821992015.4,1746211779,173052.7,1746384831,6629758018,332060984.9,680762851.1,-717779742.1,2388261398,-1883813121,12028000,689320001,126184170.7,4734210249,2736195167,103066250,5546202446,5779484745,23117920.71,-293641568.9,-2479484.85,164487542.5,32153782.53,7663297866,233282298.8,843963912.8,1466941985,20187328.05,2310430779,820164164,526522595.1,154643911.8,4490289398,28404907.54,2179858619,97337356.68,99442.64,6490705970,6490705970,547119125.6,465808293.7,11610152.91,471165605,2665037.03,471150092.7,471165605,23018931.95,20220224.03,375938652.4,5521994859,471150092.7,21602726.55,795693.43,-15512.3,75969032.88,82106525.34,-15512.3,6048703972,0
518127,3,3,2,1,41467947.88,8425377.81,113217440.4,20521697.45,37906319.27,66853179.98,16506904.18,304898866.9,1600000,82204880.64,37264999.04,312663480.4,11671581.61,55202531.46,2167238.5,1411414,385842265,690741131.9,65800000,116842473.9,25557316.09,10020877.79,7789932.87,2141592.51,350950913.5,577560505.2,1650000,621484.906,1650000,579210505.2,279216000,89227142.54,36597627.62,-360560527.1,44480243.02,67050383.7,111530626.7,690741131.9,1901993.696,26324471.72,3958827.17,115996888.2,-4948439.3,2940000,17729531.91,25300049,347179721.6,42833272.6,17478928.7,424997617.6,441037600.6,2000279.026,9081617.58,-90692.088,17369971.47,6538468.42,445986039.9,1093704.3,21341221.83,104322472.4,25300049,10071229.71,31386330.3,40467947.88,21341221.83,147256642.2,38603074.27,137185412.5,42122076.53,6213868.814,452415270.3,452415270.3,13627829.94,-22875440.93,4927966.3,10688527.02,528843.476,11344899.45,10688527.02,7284858.57,8273443.33,35527518.61,382190438.1,11344899.45,2249268.38,421896.37,656372.43,2282930.49,36925167.24,656372.43,475290711.2,0
552886,4,4,4,1,63827752000,36815042.18,593001939.1,1833635372,1490526255,3907722956,1350362762,17651807710,15499731000,480534000,11969103.6,1440496000,166300000,240833000,255453404.8,1132017000,36496617755,3.4E+11,2366021670,2678758274,346896172.1,1044703000,725133000,4198004000,168932211.4,12895432770,821100284.9,72439000,22510315667,3.2E+11,1671416000,4912692000,1836126000,8762627000,20547211000,65837000,20613048000,3.4E+11,-420580000,94043373.61,-15925188000,3747976509,-17032305000,1307114800,4.83E+11,5.09E+11,40057013092,1238092000,4.7E+11,43888159280,57153729000,2472580000,-34864824000,-47213000,2087467000,861700000,74186034000,438530000,5.25E+11,998418000,21973000,-1860118000,74519023000,39654199000,332852000,39291811200,1958131000,1860118000,974585558.3,106434000,9775287000,9775287000,4771711000,4746891000,1024445000,3424067000,-364293000,3434568000,3788360000,-347421000,61055992.35,4155651913,5028396000,3798861000,778521000,33239000,10501000,972850000,58059000,10501000,5028396000,0
562394,3,3,2,1,16431000000,2350265.24,22841260.98,86420821.33,99697438.7,409760997.7,519439135.4,1362584617,1.28E+11,9404000000,1594000000,4471000000,151387807.5,1512000000,209792700.9,1040000000,833376516.1,5.66E+11,512762000,599169744.8,301976740.1,1217000000,363000000,851494754.5,141496246.3,1100848211,28342489.7,19337357.41,76680542.38,5.27E+11,3120000000,23962000000,1458000000,10289000000,39312000000,6000000,39318000000,5.66E+11,-975000000,22112856.71,-57118000000,36299015134,56205000000,192432722,2.05E+11,2.15E+11,2848917748,3740000000,1.32E+11,3599180734,1.12E+11,24246000000,-6496000000,-58000000,1530000000,745000000,55490000000,375000000,2.72E+11,3248683600,6000000,-5525000000,25066000000,18570000000,1995000000,4.82E+12,6163000000,4.82E+12,288915478.4,364000000,1.3E+11,1.3E+11,4959000000,5070000000,1310000000,3442000000,-980000000,3444000000,4422000000,26087000000,-3156303.966,723518850.1,1.25E+11,4424000000,113000000,117000000,2000000,535000000,6000000,2000000,1.25E+11,0
580223,2,2,2,1,830049964.6,105986983.5,493570928,1047578659,192314484.4,909561806.3,277347696.8,3579062826,5953807.7,17024222.03,37451491.57,276324441.7,65203084.17,253083369.4,7429745.39,22933483.18,784426993.7,4363489819,80043578.9,87579658.62,277108441.3,18817547.13,46003540.85,517527.9,196002082.1,2755790377,66315649.58,69000,185069000,2940859377,330605802,483120957.5,29160046.16,195108137.9,1038201944,384428498.9,1422630442,4363489819,207000,15391990.74,-53053510.79,1453760626,196085429.5,2250000,216542345.7,368303206.3,27113604867,716008334.4,324596961.7,27784203982,28290462036,1080985.3,162660988.7,2707105.72,118230845.9,71192369.08,28094376606,506258053.8,421356717,1352504302,20680372.59,16921964.19,110990781.3,273651770,190271089.7,1456010626,146532558.6,1439088662,267206087.7,2473486.47,23737688971,23737688971,125711183.6,126696944.6,43143222.87,69736686.66,-274500,90393173.91,70011186.66,-7248214.98,38535822.4,62784613.62,23235963077,90667673.91,12420595.93,9681067.6,20656487.25,35043509.73,8695306.63,20656487.25,23660053419,0
580788,3,3,2,1,105272693.1,135579408,3824334.99,12932971.87,5967781.72,54237589.46,31995954.86,317814779.2,3000000,84164096.62,1910991.98,1486460696,102888869.3,134400428.4,971676.884,13134420.04,1741795405,2059610185,170000000,111626360.6,37458175.31,17378555.76,21048839.23,1563833.34,31629446.12,691612238.2,20906918.43,5351930.09,371906918.4,1063519157,242000000,353822141,62557020.22,335356305.4,996091027.9,117500889.8,996091027.9,2059610185,4262419.97,3030068.056,-81472229.72,293947010.5,232010858.4,128368292.1,30056296.35,26121630.05,861576062.5,25752162.75,12249930.74,1322584901,1330839630,283500,35925913.18,122052.48,149059893.1,65559725.96,1098828771,8254729.2,107593859.8,343000000,5524973.08,-114612715.5,56175053.5,92100966.68,107593859.8,293947010.5,62440653.1,408559726,101374781.6,7737204.334,1178058714,1178058714,123800853,82615448.36,5623795.17,107052426.3,15436501.34,107052426.3,107052426.3,-27252038.73,48559654.57,30770907.9,874691576.2,107052426.3,7170511.46,843265.15,18527.356,16748426.72,42028669.76,-3747500.848,1068191227,0
584231,3,3,2,1,1026742865,14302241.5,4904700.72,12279981.16,14768896.7,82597474.53,4713736.18,1051130199,78595382.43,29807596.34,19387565.41,143888221.5,87566127.63,28212860,923623.12,755556.77,267583971.2,1318714170,60200000,21518246.33,131958811.4,12422417.78,5573069.59,446316.964,19481703.56,169436002.3,9676932.04,3569580.978,10180183.82,179616186.2,134400000,759975876.8,20653754.77,224038991.9,1139097984,8070332.176,1139097984,1318714170,29360.34,4489930.114,-49488793.85,89316000,82207296.7,73247774,90960380,9385952,30881807.74,34521575.61,114583677.1,235276594.8,273614844.4,12836829.33,24658034.34,3531.49,14471475.14,8064000,191407547.7,34289477.91,58874745.85,75316000,57537.11,-8064000,994696422.1,1019354456,58874745.85,96314783.16,111532689.2,8064000,121858711.4,6875824.32,183880522.4,183880522.4,23086326.51,12232335.6,128480.56,21988995.56,67051.73,21988995.56,21921943.83,18928862.01,-29620650.69,35621830.62,38244530.32,21921943.83,5415284.61,494514.8,1405630.38,1164382.68,11348505.71,1405630.38,171648186.8,0
617061,3,3,2,1,326830924.6,1028213106,803532888.4,76016199.28,9737738.98,733264168.7,62241393.29,3040162200,274911735.4,27476422.24,39355963.96,240719253.4,34250624.59,102450738.5,6503518.63,14736028.99,487859728.8,3528021929,307000000,558939857.8,176436626,27432896.27,41846322.19,2030022.5,24026982.84,1390507082,600000,7575436.12,28175436.12,1418682518,232000000,1159543162,72710561.2,606921704.8,2071165123,38174287.43,2109339411,3528021929,-10305.15,8987950.738,-111096749.7,562000000,-74512037.8,614673.2,143386799.4,8029670.97,5373748102,205888247.6,28195355.35,5892093825,5900734494,9418020.624,-107782181,-55201.16,207319719.7,99732865.61,5975246532,8640668.88,119126420.6,385000000,29670.97,77881807.59,349425694.7,241643513.7,107620420.6,562614673.2,188290462.8,484732865.6,110465004.2,-2019958.22,6580197022,6580197022,258167196.2,257745728.2,10389484.3,182682436.2,-10305.15,189406585.9,182692741.3,-2019958.22,24360005.87,303254228.2,5857782526,189416891.1,14180087.13,1127778.33,6724149.76,68750305.12,1549246.39,6724149.76,6320431335,0
