TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
316520,2,2,2,1,399619093.6,24950351,58639308.73,21182965.58,21659015.29,195336490.5,635785878.5,1358599851,57497002.49,60037076.57,40790619.27,0,45764772.89,0,87747.42,6736763.16,50696784,222229629.4,1580829480,66712392.18,69903913.87,101736545.9,11709638.1,7871064.66,5000537.99,217243742.6,844686.646,12609833.33,229853575.9,311100000,674742750.9,47237304.14,317559442.7,1350150043,825861.2,1350975904,1580829480,2366308.108,-411892318.6,83220897.17,57140556.07,1500000,1292417600,933316203.5,450389077.4,96537903.39,925152470,640526055.7,6181470.16,685466702.1,8163733.45,-384893694.4,-531931.84,18581620.97,31110000,628326146,38759176.26,1345208522,46289633.81,834163.924,-29610000,727558646.3,342664951.9,52790922.07,1500000,62817544.29,31110000,127545691.6,12810595.2,603142394.7,603142394.7,70341469.54,57121522.13,1701569.54,62349251.95,62223121.12,62838706.64,20974328.65,-18459725.14,42438766.4,411048276,62712575.81,2720622.81,1314699.8,-126130.83,7628893.73,14534647.21,-126130.83,566995201.3,0
356074,2,2,1,1,6835685.46,654850,3509377.76,201053.21,3299051.36,317334.23,786505.896,14162502.02,2085600,10000000,60628905.47,2588197.116,28586908.43,5648522.134,582546.77,5241506.716,4864612,99798360.67,113960862.7,43922000,2171955.96,1599994.81,3549851.04,-1164999.99,25892213.01,32049014.83,7673998.33,2900874.016,32049014.83,364100000,54142850.01,41311903.48,-336331002.2,81911847.86,4978577.314,81911847.86,113960862.7,69999705.15,-10974352,35582000,2615368.77,24223000,10000000,51700,5186782.24,4776514.08,0,22389511.92,1579628.262,23247225.6,1670265.04,-8358983.23,148676.108,3189361.65,4324952.266,20631856.83,857713.68,11026052,90600000,51700,19174341.8,15194668.69,6835685.46,1026052,41342000,7479198.86,22543143.29,12463470.06,-48745.826,23660779.8,23660779.8,-2199319.96,-2283020.26,187419.68,-2199319.96,-2199319.96,-2199319.96,1393523.868,54758.44,11896106.61,7841.74,-2199319.96,1334203.53,41694.62,-160711.71,483225.514,125394.92,-160711.71,25943800.06,0
356795,2,2,2,1,115365636.5,3202722.43,315044834,18285099.25,21133358.23,93343767.96,16869922.65,566375418.3,5718336.776,11723460.6,42004047.08,34626382.89,5085782.18,55272744.42,795225.67,6686419.87,6068207.686,132112887.8,698488306.1,36000000,81627610.51,35223086.4,3415523.42,11950692.11,8976773.01,183738503.6,5288277.352,3724527.238,183738503.6,156800000,217563974.5,10292719.39,92100248.68,476756942.6,37992859.94,514749802.5,698488306.1,342873.31,-58870124.27,38000000,-865191.34,4207900,5000000,15170.94,232966296.8,51565824.02,22726747.98,356764502.4,1035571.18,369151459.3,535186.944,-70262145.51,71.79,29726440.34,18627171.71,370016650.6,11351385.72,58885295.21,37000000,15170.94,-10526901.69,183726152.6,113464007.1,13563997.11,45443143.33,55758089.5,55970045.02,39076912.31,-582654.05,386512010,386512010,20814815.8,17728947.24,14597060.41,7433458.12,18280396.81,7433458.12,-582654.05,-234039.47,45917026.83,261465362.4,18280396.81,7378086.23,106541.45,10846938.69,2534418.99,3192410.01,10846938.69,368200408.7,0
376775,4,4,4,1,150991999.4,1898138.65,77949047.32,8118702.14,11448824.16,27463989.16,1409143.908,275972562.2,18729320,12459821.91,14040865.12,301247.72,2590676.69,678794.948,1882535.25,11556302.73,5659181.382,30371627.51,306344189.7,20580000,30457815.61,74655899.35,21451820.03,21931692.94,850182.64,152359410.6,9973968.5,9973968.5,162333379.1,60000000,33499230.33,5660519.28,44851060.99,144010810.6,1181735.148,144010810.6,306344189.7,1613203.15,-9513530.3,28780000,37149538.52,12732010,33528420,1644989.352,84348043.18,47367018.4,31926341.63,276056564.3,3569291.52,283013144,458664.03,17436008.22,613003.47,24560309.4,10200000,245863605.5,3387288.22,9513530.3,27000000,27670.702,-10200000,121318833.5,138754841.7,9513530.3,24529741.45,89588234.5,10200000,63561152.03,1695421.282,269142565.6,269142565.6,51776328.25,45511324.43,2007653.22,41719996.07,41719996.07,41719996.07,462306.884,-1676699.51,48825984.14,109054540.6,41719996.07,1858610.71,107363.16,-170885.216,10056332.18,6372366.98,-170885.216,223631241.2,0
389141,3,3,2,1,413687149.6,3412081.95,116231564.6,2954552.28,3474501.92,28247099.41,1253081.744,568970302.7,3609511.254,1794808.96,18611987.76,21989403.19,15577826.75,25957450.61,785054.38,3834918.91,13401513.93,73327845.13,642298147.8,16557276.43,12170077.62,1955628.7,4366465.13,-430639.81,147077.5,19729547.24,5577090.31,5577090.31,25306637.55,153000000,356585690.9,15580951.02,91842780.05,616991510.2,15042189.79,616991510.2,642298147.8,472528.218,-20577873.75,22830589.33,60578952.31,11548340,27871500,48080,97619487.47,32081606.53,62656476.98,202262748.7,11986567.33,231482723.2,851986.996,39424332.62,-548737.25,9791946.6,28008.69,170903770.9,17233407.13,20625953.75,3575775.822,48080,-28008.69,374262816.9,413687149.6,18125953.75,18463640,31410730.28,28008.69,38673584.63,1225.51,145285163.7,145285163.7,15016025.32,3583907.87,526136.38,16677814.29,16677814.29,16694672.52,1225.51,-8295035.71,26672083.07,83074680.55,16694672.52,1051032.45,126768.23,-391332.314,-1678647.2,11558885.68,-391332.314,141702481.4,0
394067,3,3,2,1,170129083.9,794000,253031555.5,11825728.78,6483839.45,33455933.68,357318.05,476077459.3,2613304,25359799.16,37240790.73,37004649.8,4780861.22,8616399.34,352213.24,1543433.36,21433862.29,89538347.69,565615807,68000000,63343627.76,5839590.49,2507471.28,12919247.57,3212333.99,170006352.1,2487671.408,442799.55,170449151.6,136000000,96985081.42,18164976.87,135401138.9,386504020.9,8662634.52,395166655.4,565615807,3175759.864,-25651564.52,68000000,-113996084.8,36896123,8987070.546,684207.88,338250797.9,31426945.72,26426747.98,314029788.9,1877781,323492472.3,348637.2,-44993858.66,4115.24,24268650.33,12864809.22,437488557,7584902.38,26335772.4,10000000,6200,94649675.37,215122942.6,170129083.9,26335772.4,117514484.6,43542163.08,22864809.22,49797822.79,-714718.422,375586047.9,375586047.9,60848603.72,53853047.95,5930712.13,53164113.48,53598341.81,53211289.8,-294301.91,1811175.43,13443917.23,247541081.2,53691080.79,3208291.19,3239.21,434228.33,7157522.93,6998794.98,479790.99,321733000,0
419937,3,3,2,1,259461124.6,1713375,246493890.8,2409834.49,16879122.46,155697985.3,4880044.41,687963513.1,2500000,4627679.902,150668005.1,18122722.81,13863105.25,13217925.62,33093708.21,5968908.34,5515073.49,229731523.2,917695036.2,337911.91,148768311.2,41616906.3,5772035.84,10360016.93,22786649.3,345191777.3,3049456.25,3049456.25,348241233.5,117728000,280825039.1,25641514.69,146353583.9,569846821.5,-393018.78,569453802.7,917695036.2,9355.11,-3258201.15,246041.91,11158681.15,45384126.82,4545000,37377300,461261676.9,75138084,27377300,602686301.4,13501659.85,648439303.9,1021591.812,5034807.07,-749681.31,21387812.26,14725913.7,637280622.7,32251342.65,40635501.15,45725039.13,259184.074,-2115991.62,254004312.7,259039119.8,34657343.21,12619277.19,79493049.56,14735268.81,68429978.47,100687.92,585608151.3,585608151.3,21822999.98,13702508.16,13715059.62,16222561.59,14117771.9,16266913.39,1771524.9,-3766431.75,47566863.61,442618392.4,14162123.7,3341780.81,210225.86,-2104789.69,7660876.28,8330717.68,-2104789.69,571905643.1,0
421117,4,4,4,1,37497100,1547100,172741000,5000,11750500,239367000,2322472.286,462907600,6761286.99,19758078.39,40132700,3435900,10727800,6669534.048,2238556.77,3353700,7337200,64987300,527894900,17500000,238147700,1360000,900000,15044300,164600,273116600,2216296.296,8851400,281968000,73500000,93379600,8108600,70938800,245926900,1510370.474,245926900,527894900,1500000,-26314600,17500000,-5455200,32529000,12648000,62200,376633500,28146100,19703685.36,428376100,4875201.22,428649400,210245.202,-36928000,328443.792,21688000,1158200,434104700,273400,26376800,20000000,62200,-5158200,67659800,30731800,26376800,17500000,7637000,22658200,33733100,-567507.012,508231400,508231400,50877300,50832300,5653200,45209200,45209200,45209200,211569.762,1844700,1883700,397787800,45209200,16496500,91772.116,372373.38,5668100,45000,456267.126,457399100,0
426125,4,4,4,1,262522511.8,8529300,141870882.5,11093304.26,29398606.72,254986052.3,33241280.45,741641938.1,1431600,5085331.376,32989785.71,1232190.5,20389210.97,922799.91,1127005.32,2967710.42,10630002.69,57578897.6,799220835.7,55131972.7,133570938.7,326736947,5245625.02,10103181.67,25393077.68,501733076.4,5690329.43,10271980.4,512005056.8,63000000,69436938.37,18051828.32,137688320.1,287215778.9,17184566.43,287215778.9,799220835.7,9248395.396,-7451473.5,40427514.53,66228440.34,68870000,58846153.47,460000,329511676.9,66137345.61,43232203.85,464365239.6,464742.46,542929753.5,312990.408,46249043.08,72076.24,53497320.91,12600000,476701313.2,78099771.44,7911473.5,63296000,460000,-12600000,188693441.1,234942484.2,7911473.5,48837514.53,27554969.72,12600000,43741202.14,-401550.926,328351269.6,328351269.6,69540144.51,65513177.93,2311980.03,58476425.15,58476425.15,58741393.89,1074993.608,-2166040.42,15895145.02,201877021.8,58741393.89,1178783.08,15530,4195967.752,10798750.62,4042496.58,4195967.752,262838091.7,0
431111,3,3,2,1,842231985,6561898.958,60178902.05,17064264,1892858.41,69315931.53,36368163.47,927155203.7,900000,16348610.98,85668989.12,34489725.99,93237954.13,741178554.5,3792318.41,3614324.35,14992950,1000252556,1927407760,48756208.92,8883611.72,2269491.22,13914982.18,16270456.7,6786309.24,259119243.4,4305753.12,143975181.6,403094425,705057492,534425091.2,22307319.85,262689400.2,1524313335,9767310.19,1524313335,1927407760,12835000,-241863907.8,118332636,140458464.8,265029998.6,148000000,130849841.5,149817102,51246461.91,130815641.5,384974573.5,1135581.33,423716400.9,7588209.302,136138381.9,-285173.64,32338796.53,16366000,283257936.1,37606246.06,372713749.3,16826427.07,34200,237828998.6,706093603,842231985,80630408.32,267029998.6,49855575.62,29201000,49231668.51,-1300389.02,380504081.6,380504081.6,172493888.1,159443242.1,2240603.57,153453402.6,153453402.6,153619370.9,-484747.56,-23867529.52,8287250.11,173374712.5,153619370.9,11927538.31,1088044.83,1881826.77,18874517.17,14138690.8,1883598.398,221194243.5,0
506720,3,3,3,1,139583000,2688724.158,38362600,303200,927000,26100,2869400,182106500,2068200,7441514.08,57390600,24151330.34,799000,935920.982,69600,2409500,4470095.6,60668700,242775200,5620000,5191400,905000,7252500,1640300,8380200,23369400,225600,225600,23595000,45000000,10977800,23348200,139854200,219180200,1656470.5,219180200,242775200,1598620.5,-12933000,10493413.48,117314200,16453010,2587640,200,14109300,19577700,27540000,210325500,13357497.31,216666000,1447360.046,63881200,416666.746,38730400,40500000,99351800,6340500,12933200,9048717.6,200,-40500000,75701800,139583000,12933200,3458380,26934400,40500000,29642500,968464.23,213127000,213127000,143723900,140172700,1992600,126719100,126719100,126719100,1501313.834,-1355000,19423100,19525300,126719100,3725900,54500,-558124.896,17004800,3605700,-549945.484,72954400,0
511058,2,2,2,1,63176258.54,2312879.89,116187516.1,12698012.93,5305763.04,195680639.5,7205056.5,402566126.5,10642840,7387470.274,265439074,612374.67,17069000.97,3478053.43,3372768.81,958650.56,10246251.08,305212864.3,707778990.8,129000000,48396174.41,10938611.16,9414684.97,473483.24,6078528.82,253701482.6,4880429.056,34335682.85,253701482.6,96000000,220104844.3,8016207.55,73726407.13,396510438.6,57567069.61,454077508.2,707778990.8,5429146.676,-37409478.12,174000000,24593361.02,12394368,9085710.546,1484611.32,270992559.8,51731608.62,1606445.878,423449058.1,20707151.36,455351879.2,328704.36,-28985902.17,-731085.85,11191080.01,11433067.22,430758518.2,11195669.72,38894089.44,190400000,1155906.96,-15438699.22,92162160.71,63176258.54,25124760.73,186394368,96843269.75,201833067.2,41437572.29,-542317.698,419456187.7,419456187.7,37940462.5,11245042.6,1518531.91,19608699.41,32323069.93,20963521.94,328704.36,13304247.05,39794994,310878796.7,34358896.17,1605707.54,450591.19,12714370.52,3581566.33,27146011.09,13395374.23,408539849.5,0
514404,3,3,2,1,25971254.45,1102500,3675540.33,284880.79,2368763.16,175187.39,22000000,54475626.12,4881335.002,7444334.91,435406.04,1385683.526,13552076.89,12458070.38,35000,43595.23,4161272.9,514001.27,54989627.39,43419365.83,357383.53,2015604.58,94587.4,1847467.67,47380993.04,51696036.22,2465998.33,1918398.82,53614435.04,394793708,362183732.1,38483861.71,-794086109.5,1375192.35,1556939.274,1375192.35,54989627.39,1198565.95,1609750.97,62700000,5929507.48,8803000,7514850.8,1700467.97,10378660.04,13710117.83,11522859.61,42321604.16,1003167.586,58321999.51,921265.04,6340692.5,997437.026,4986510.1,3347049.696,52392492.03,16000395.35,90717,40423222.08,1700467.97,-1198565.95,41630561.95,47971254.45,90717,63880000,23317204.06,1198565.95,9151185.83,-456625.586,42540125.62,42540125.62,34591109.59,2411381.92,-242931.52,32644800.98,32645535.97,32644800.98,5041317.298,-348272.49,7420267.322,29288010.07,32645535.97,2280751.81,137092.25,734.99,1945573.62,32316819.92,734.99,40128743.7,0
532119,3,3,2,1,364311101.5,17696400,193195934.4,88372214.33,85513505.07,176035156,40387067.99,925556125.5,9463199.69,7363056.72,133632488.9,346078.29,28440080.83,88317730.47,4033070.262,5721223.23,6161173.832,300490359.5,1226046485,5000000,280498593.8,114194628.1,9898901.57,10784539.55,3697703.26,436865783.8,1557600,2883885.99,439749669.8,214256620,317887916.2,24510285.24,200892692.7,757547514.2,28749301.01,786296815.2,1226046485,14302347,-39564564.39,5000000,54869611.66,4900000,2000000,284755.45,703659857.2,98436301.15,41580000,827472299.4,3526496.36,965425548.9,3221.6,11417283.95,45114.43,38263702,13786470.94,910555937.3,134426753.1,39849319.84,5000000,63764.61,-3932877.75,344669690.5,356086974.4,37282685.1,14853593.19,70196076.97,18786470.94,63680453.16,-636943.28,794848110.7,794848110.7,85463172.6,76425654.94,10411884.16,70763819.33,73895010.84,70763819.33,15589808.61,-2784364.6,26193937.98,622732419.4,73895010.84,13777934.21,116328.74,3131191.51,11568161.76,9153846.4,3131191.51,734012264.3,0
548171,6,6,2,1,126386318.5,500000,18799895.91,852273.26,737112.24,6968567.42,80000000,234244167.3,16819924.8,13429658.27,19379022.84,34325747.83,5124940.22,83940.16,99415.99,195419.25,74053557,100394108.5,334638275.8,12110229.41,7654086.3,673126.44,600311.81,861678.02,3292311.47,13081514.04,4620556.01,4620556.01,17702070.05,88000000,132980990.8,11529702.23,84425512.71,316936205.7,2702975.122,316936205.7,334638275.8,1111.4,-112968800.4,26030464.74,17797305.45,77216837.1,360000000,336777804.1,21211381.65,17639741.29,334000000,76799398.34,3758773.21,89336932.73,2776904.09,-92324954.11,-329635.76,13279168.44,10430881.5,71539627.28,8778761.18,449746604.5,25817942.15,900,2846540.87,218711272.6,126386318.5,89746604.52,2847652.27,19409335.9,1111.4,26664527.27,174236.606,75089058.91,75089058.91,26268585.26,16697298.45,536047.62,22487980.25,22487980.25,22487980.25,2776904.09,-3538263.33,15715741.04,21047545.62,22487980.25,743066.33,224151.65,-180948.062,3780605.01,9795438.46,-180948.062,61168664.55,0
573570,3,3,2,1,340927852.4,2200000,152349301.7,3531336.17,26680906.18,67756357.65,687424484.5,1427439835,331935542.2,335605289.5,81506069.88,78649426.26,42972768.46,11071887.53,2116359,8542030.89,45369319.75,911259962,2338699797,52205056.41,39875775.47,238637602.9,98380847.88,43638031.38,116469868.5,548829955.5,3527870.97,26665274.03,575495229.6,617805180,44231328.4,172037012.8,784580048.4,1650060581,113143986.7,1763204568,2338699797,10000000,-323928129.8,16330000,397944297.6,1070139.54,2845253710,2587527551,203746502.6,283380457.9,2541811457,1395800463,68310058.13,1515711677,29883238.71,-16167839.96,-1522311.02,165692909,71061836.35,1117767379,51601155.13,2911455680,25000000,371122.85,-88661696.81,356904342.3,340736502.4,66201970.75,17400139.54,464947509.6,106061836.4,573085076.4,44447797.33,1210547198,1210547198,368218373,288449050.3,-6184194.06,360186250.5,376317581.3,323317901,103852662.7,-4060212.16,212231077.3,219820741,340081809.4,31770454.96,1553235.31,16131330.74,28136563.57,81322557.96,16763908.44,1026662943,0
576975,2,2,2,1,1255709928,197225394.6,964984844.1,904235731.4,71674529.98,829743551.4,23440198.29,4323151235,745152679.5,2978750196,3501353284,5583367.56,93908066.45,80674258.57,21549113.56,145087808.3,177335185.8,7631383466,11954534702,2290830000,359162535.3,83087710.43,66977633.44,50813308.67,58475762.92,3445325189,35047949.33,2599640258,6044965447,1567930541,1887406511,377856478.3,1912295069,5785755415,123813839.9,5909569255,11954534702,180828754.2,198037655.5,4934130000,-362935118.9,490000,1192677915,385660283.2,1170908188,155424645.9,20424772.06,1760755035,45000560.8,1965267444,233964863.1,-320903908.9,-110257.06,169946445.2,363541590.7,2328202563,159511849.1,187622627.8,6246255844,115458757.3,-155896188.4,1516632755,1195728846,164000945.6,6634730000,831923283.7,6790626188,198892005.7,304962202.4,2130083201,2130083201,144381623.7,81689160.67,-5311372.47,153519569.2,157811269.4,130500510.6,407987440.2,301085836.1,137705743.2,1743712739,134792210.8,80296529.02,109600.89,4291700.18,9589412.89,62802063.89,4291700.18,2456381481,0
600597,3,3,2,1,407651547.6,45792670.02,110571518.7,983475694.6,26647205.62,1505407219,2118880.13,3081681022,50617444.57,520320128,1501057931,712858753.2,198766694.7,66010973.35,1729915.28,9289942.23,53668423.18,2691558209,5773239231,1589452373,259219400.6,667077582.6,14148769.59,-37933121.86,86929618.63,2652376811,41527971.71,678444923,3330821734,718861000,1111154184,184924069.8,421673641.4,2441968450,449046.59,2442417497,5773239231,270000000,-203420010.1,1675986287,-55087771.56,47678611.84,394628391.9,50266305.02,6734503604,35188314.15,146517489.2,7111663111,60910487.37,7290884313,4993147.8,-417705179.6,254858.758,53560273.67,132182074.1,7345972084,118310714.3,253686315.1,1607721611,45273157.22,-159197397.9,733873975.4,316168795.8,253686315.1,1850706287,522719892.5,2009903685,282271964.5,-10975546.22,5857395314,5857395314,21575168.68,-244714153.4,14216627.93,14927590.72,14904319.01,17565895.35,5132486.42,112523157.3,38370171.41,5654241572,17542623.64,5618460.58,1403351.81,-23271.71,4032545.04,267692673.9,-23271.71,6107241954,0
603420,2,2,2,1,117091874.8,12880000,238250921.9,7561123.32,23523474.95,159064298.4,76743115.11,642681006.9,89300000,40885083.9,46502233.82,689760.88,30447369.94,22905462.09,4739226.688,2711325.82,6142300.936,322680347.8,965361354.7,73400000,117699804.1,59633703.59,38223650.18,19568478.65,19875327.6,331596154.3,7011485.246,52140510.87,331596154.3,202687380,126667977.7,39132141.17,243996754.4,612484253.2,21280947.23,633765200.5,965361354.7,1049400,-13521855.71,273400000,-5956105.31,155394449.6,154897295.7,163529540.1,363921815.4,187677593.6,161812027.1,869652296.2,16067790.31,937940742.4,890353.14,-45192292.01,-61642.22,57726576.59,32703288.77,943896847.7,52220655.9,177051395.8,265300000,827159.86,-25652688.77,150218243.2,105025951.2,13904100.12,273400000,334570862.1,299052688.8,328707506,-388273.87,924362416.4,924362416.4,101404069.4,67827308.55,2269618.32,92031518.39,96498583.19,92031518.39,103572.95,7419338,60162855.56,456800937,96498583.19,6783987.84,1569461.36,4467064.8,4905486.21,35146222.21,4467064.8,862144242.7,0
619398,3,3,3,1,77263000,14527909.66,90283200,3456000,2199300,15725679.07,1599410.852,173344600,1526000,10627103.6,62890100,27870135.33,1540900,805669.516,6880500,1714400,23423466.9,75195000,248539600,15500000,5845500,9693000,27124900,11745500,2560100,77652800,11510000,22925400,100578200,62400000,8995600,9316000,64563900,145275500,2685900,147961500,248539600,21161200,-65757900,41500000,54103700,2768264,30085440,1845600,25892100,20620800,41533981.89,221907200,6860253.78,226336800,709137.2,-2158500,346094.686,19759200,8393100,172233100,4429600,67603400,2450000,1845600,9495700,59421500,57263000,67603400,41500000,105961000,32004300,29843300,668584.868,227423100,227423100,52884500,53190500,3299700,42308600,43567200,42308100,794457.338,536600,6886900,129294200,43566700,4372000,984100,1258600,9317800,678100,1258600,174232700,0
620668,3,3,2,1,143567267,2183000,252534396.1,67398816.71,8297354.05,104807997.5,10856426.11,578788831.4,24404920,30124550.38,78602664.49,277500927.8,27638763.33,89444549.05,2906666.66,7090330.54,17869292.72,393739352.8,972528184.2,20000000,105493168.4,7958208.81,1200611.94,-2571104.13,1322758.47,185403643.5,406249.58,60406249.58,245809893.1,160832000,399442706.1,25714342.18,133124466.2,719753208.2,6965082.91,726718291.1,972528184.2,3905992.428,-113343258.2,120000000,-6044319.12,7000000,101185735.5,13700,88920200.64,46439869.48,40238400,151330535.9,9574041.174,158704973.4,3235600.106,-64631836.42,-117532.72,9422679.98,9244259.15,164749292.5,7374437.54,113356958.2,63000000,13700,54755740.85,208199103.4,143567267,113356958.2,127000000,19966542.42,72244259.15,28371789.89,64403.812,218163407.8,218163407.8,29909393.96,29060002.1,9871286.36,24746061.54,24711144.45,24746061.54,1412422.028,2621432.05,24385422.94,123550289.5,24711144.45,303185.01,32421.75,-34917.09,5198249.51,881813.61,-34917.09,189103405.7,0
664921,3,3,2,1,799468236.3,29505213.61,335432849.1,5451739.01,11174707.5,81378815.09,85447139.34,1151527532,10835188.37,29202810.41,98267953.16,91281478.77,132619683.2,284167988.3,14600339.4,8297566.86,32265522.98,664404428.4,1815931960,30000000,22026160.1,7437086.65,110839628.1,13799986.92,106008829.6,292525762.3,29574310.1,114798726.5,407324488.8,165400000,967148046.2,15385592.21,272347167.6,1407733190,874281.91,1408607472,1815931960,12292048.17,-244429034,155507768.8,105401769.7,386207951.8,145712653.7,212624.23,176906444.9,172172885.4,33425440,1279028772,10312647.25,1382728218,599055.14,357650865.7,-16534300.8,52594357.48,33503289.88,1277326448,93386798.52,244641658.2,25000000,212624.23,513212430.8,431817370.6,789468236.3,98929004.47,584007768.8,875652760.2,70795338.05,254503609.4,277476.02,1328834325,1328834325,125390378,84707608.47,5840900.75,123261422.8,124047881.9,127907426.7,277476.02,10019979.16,55222404.2,916864933,127954511.9,1952366.25,1418648.72,786459.02,-2564133.92,42101418.25,47085.27,1244404193,0
